"name","spectrum_id","feature_idx","precursor_mz","precursor_rt","n_peaks","ID","feature_name","feature_mz","feature_rt","in_top_500","rank","label","full_label","display_label","cluster","size"
"212","feat_74_spec_3",74,125.03571,3.69,16,1915,"Thymine",125.03571,3.69,FALSE,NA,"F74_S3","Thymine
125.04 m/z @ 3.69 min",NA,2,4.27450980392157
"214","feat_75_spec_1",75,125.03571,1.077,21,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S1","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,4.76470588235294
"215","feat_75_spec_2",75,125.03571,1.077,15,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S2","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,4.17647058823529
"216","feat_75_spec_3",75,125.03571,1.077,24,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S3","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,5.05882352941176
"217","feat_75_spec_4",75,125.03571,1.077,13,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S4","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,3.98039215686275
"218","feat_75_spec_5",75,125.03571,1.077,13,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S5","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,3.98039215686275
"220","feat_75_spec_7",75,125.03571,1.077,15,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S7","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,4.17647058823529
"222","feat_75_spec_9",75,125.03571,1.077,15,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S9","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,4.17647058823529
"224","feat_75_spec_11",75,125.03571,1.077,22,234,"1-Methyl-3,6-(1H,2H)-pyridazinedione",125.03571,1.077,FALSE,NA,"F75_S11","1-Methyl-3,6-(1H,2H)-pyridazinedione
125.04 m/z @ 1.08 min",NA,2,4.86274509803922
"230","feat_80_spec_1",80,186.07726,6.378,26,1747,"NP-019722",186.07726,6.378,FALSE,NA,"F80_S1","NP-019722
186.08 m/z @ 6.38 min",NA,28,5.25490196078431
"231","feat_80_spec_2",80,186.07726,6.378,22,1747,"NP-019722",186.07726,6.378,FALSE,NA,"F80_S2","NP-019722
186.08 m/z @ 6.38 min",NA,29,4.86274509803922
"232","feat_80_spec_3",80,186.07726,6.378,18,1747,"NP-019722",186.07726,6.378,FALSE,NA,"F80_S3","NP-019722
186.08 m/z @ 6.38 min",NA,28,4.47058823529412
"233","feat_80_spec_4",80,186.07726,6.378,14,1747,"NP-019722",186.07726,6.378,FALSE,NA,"F80_S4","NP-019722
186.08 m/z @ 6.38 min",NA,29,4.07843137254902
"266","feat_93_spec_1",93,129.09215,3.847,12,1267,"Heptanoic acid",129.09215,3.847,FALSE,NA,"F93_S1","Heptanoic acid
129.09 m/z @ 3.85 min",NA,30,3.88235294117647
"267","feat_93_spec_2",93,129.09215,3.847,14,1267,"Heptanoic acid",129.09215,3.847,FALSE,NA,"F93_S2","Heptanoic acid
129.09 m/z @ 3.85 min",NA,30,4.07843137254902
"276","feat_97_spec_1",97,190.96549,3.846,27,149,NA,190.96549,3.846,FALSE,NA,"F97_S1","Feature 97
190.97 m/z @ 3.85 min",NA,31,5.35294117647059
"277","feat_97_spec_2",97,190.96549,3.846,15,149,NA,190.96549,3.846,FALSE,NA,"F97_S2","Feature 97
190.97 m/z @ 3.85 min",NA,31,4.17647058823529
"278","feat_97_spec_3",97,190.96549,3.846,13,149,NA,190.96549,3.846,FALSE,NA,"F97_S3","Feature 97
190.97 m/z @ 3.85 min",NA,32,3.98039215686275
"279","feat_97_spec_4",97,190.96549,3.846,17,149,NA,190.96549,3.846,FALSE,NA,"F97_S4","Feature 97
190.97 m/z @ 3.85 min",NA,33,4.37254901960784
"280","feat_97_spec_5",97,190.96549,3.846,19,149,NA,190.96549,3.846,FALSE,NA,"F97_S5","Feature 97
190.97 m/z @ 3.85 min",NA,32,4.56862745098039
"281","feat_97_spec_6",97,190.96549,3.846,20,149,NA,190.96549,3.846,FALSE,NA,"F97_S6","Feature 97
190.97 m/z @ 3.85 min",NA,33,4.66666666666667
"292","feat_107_spec_1",107,193.0719,3.822,18,4367,"2-Deoxypentose",193.0719,3.822,FALSE,NA,"F107_S1","2-Deoxypentose
193.07 m/z @ 3.82 min",NA,2,4.47058823529412
"293","feat_107_spec_2",107,193.0719,3.822,22,4367,"2-Deoxypentose",193.0719,3.822,FALSE,NA,"F107_S2","2-Deoxypentose
193.07 m/z @ 3.82 min",NA,2,4.86274509803922
"294","feat_107_spec_3",107,193.0719,3.822,14,4367,"2-Deoxypentose",193.0719,3.822,FALSE,NA,"F107_S3","2-Deoxypentose
193.07 m/z @ 3.82 min",NA,2,4.07843137254902
"295","feat_107_spec_4",107,193.0719,3.822,15,4367,"2-Deoxypentose",193.0719,3.822,FALSE,NA,"F107_S4","2-Deoxypentose
193.07 m/z @ 3.82 min",NA,2,4.17647058823529
"296","feat_107_spec_5",107,193.0719,3.822,20,4367,"2-Deoxypentose",193.0719,3.822,FALSE,NA,"F107_S5","2-Deoxypentose
193.07 m/z @ 3.82 min",NA,2,4.66666666666667
"297","feat_107_spec_6",107,193.0719,3.822,15,4367,"2-Deoxypentose",193.0719,3.822,FALSE,NA,"F107_S6","2-Deoxypentose
193.07 m/z @ 3.82 min",NA,2,4.17647058823529
"306","feat_122_spec_1",122,135.0313,5.656,15,1258,"Hypoxanthin",135.0313,5.656,FALSE,NA,"F122_S1","Hypoxanthin
135.03 m/z @ 5.66 min",NA,34,4.17647058823529
"308","feat_123_spec_1",123,135.0313,4.878,44,25,"Allopurinol",135.0313,4.878,FALSE,NA,"F123_S1","Allopurinol
135.03 m/z @ 4.88 min",NA,34,7.01960784313725
"310","feat_123_spec_3",123,135.0313,4.878,37,25,"Allopurinol",135.0313,4.878,FALSE,NA,"F123_S3","Allopurinol
135.03 m/z @ 4.88 min",NA,34,6.33333333333333
"311","feat_123_spec_4",123,135.0313,4.878,7,25,"Allopurinol",135.0313,4.878,FALSE,NA,"F123_S4","Allopurinol
135.03 m/z @ 4.88 min",NA,35,3.3921568627451
"312","feat_125_spec_1",125,135.04428,4.999,33,2060,NA,135.04428,4.999,FALSE,NA,"F125_S1","Feature 125
135.04 m/z @ 5 min",NA,34,5.94117647058824
"313","feat_125_spec_2",125,135.04428,4.999,15,2060,NA,135.04428,4.999,FALSE,NA,"F125_S2","Feature 125
135.04 m/z @ 5 min",NA,35,4.17647058823529
"314","feat_128_spec_1",128,135.04523,4.619,15,216,"2-Methylbenzoic acid",135.04523,4.619,FALSE,NA,"F128_S1","2-Methylbenzoic acid
135.05 m/z @ 4.62 min",NA,34,4.17647058823529
"315","feat_128_spec_2",128,135.04523,4.619,24,216,"2-Methylbenzoic acid",135.04523,4.619,FALSE,NA,"F128_S2","2-Methylbenzoic acid
135.05 m/z @ 4.62 min",NA,36,5.05882352941176
"316","feat_129_spec_1",129,135.04526,4.711,15,104,"2-Methylbenzoic acid",135.04526,4.711,FALSE,NA,"F129_S1","2-Methylbenzoic acid
135.05 m/z @ 4.71 min",NA,34,4.17647058823529
"317","feat_129_spec_2",129,135.04526,4.711,24,104,"2-Methylbenzoic acid",135.04526,4.711,FALSE,NA,"F129_S2","2-Methylbenzoic acid
135.05 m/z @ 4.71 min",NA,36,5.05882352941176
"318","feat_131_spec_1",131,135.89476,5.179,23,707,NA,135.89476,5.179,FALSE,NA,"F131_S1","Feature 131
135.89 m/z @ 5.18 min",NA,34,4.96078431372549
"320","feat_132_spec_1",132,135.89481,4.943,29,419,NA,135.89481,4.943,FALSE,NA,"F132_S1","Feature 132
135.89 m/z @ 4.94 min",NA,34,5.54901960784314
"321","feat_132_spec_2",132,135.89481,4.943,9,419,NA,135.89481,4.943,FALSE,NA,"F132_S2","Feature 132
135.89 m/z @ 4.94 min",NA,35,3.58823529411765
"322","feat_132_spec_3",132,135.89481,4.943,35,419,NA,135.89481,4.943,FALSE,NA,"F132_S3","Feature 132
135.89 m/z @ 4.94 min",NA,34,6.13725490196078
"323","feat_132_spec_4",132,135.89481,4.943,9,419,NA,135.89481,4.943,FALSE,NA,"F132_S4","Feature 132
135.89 m/z @ 4.94 min",NA,35,3.58823529411765
"324","feat_137_spec_1",137,136.0283,4.867,30,2182,NA,136.0283,4.867,FALSE,NA,"F137_S1","Feature 137
136.03 m/z @ 4.87 min",NA,34,5.64705882352941
"326","feat_137_spec_3",137,136.0283,4.867,25,2182,NA,136.0283,4.867,FALSE,NA,"F137_S3","Feature 137
136.03 m/z @ 4.87 min",NA,34,5.15686274509804
"328","feat_138_spec_1",138,136.03458,5.009,21,2482,NA,136.03458,5.009,FALSE,NA,"F138_S1","Feature 138
136.03 m/z @ 5.01 min",NA,34,4.76470588235294
"330","feat_138_spec_3",138,136.03458,5.009,21,2482,NA,136.03458,5.009,FALSE,NA,"F138_S3","Feature 138
136.03 m/z @ 5.01 min",NA,34,4.76470588235294
"332","feat_140_spec_1",140,197.03171,4.522,26,119,NA,197.03171,4.522,FALSE,NA,"F140_S1","Feature 140
197.03 m/z @ 4.52 min",NA,2,5.25490196078431
"333","feat_140_spec_2",140,197.03171,4.522,20,119,NA,197.03171,4.522,FALSE,NA,"F140_S2","Feature 140
197.03 m/z @ 4.52 min",NA,37,4.66666666666667
"334","feat_140_spec_3",140,197.03171,4.522,13,119,NA,197.03171,4.522,FALSE,NA,"F140_S3","Feature 140
197.03 m/z @ 4.52 min",NA,2,3.98039215686275
"335","feat_140_spec_4",140,197.03171,4.522,11,119,NA,197.03171,4.522,FALSE,NA,"F140_S4","Feature 140
197.03 m/z @ 4.52 min",NA,38,3.7843137254902
"336","feat_141_spec_1",141,137.03571,6.997,10,946,"Urocanic acid",137.03571,6.997,FALSE,NA,"F141_S1","Urocanic acid
137.04 m/z @ 7 min",NA,39,3.68627450980392
"338","feat_141_spec_3",141,137.03571,6.997,24,946,"Urocanic acid",137.03571,6.997,FALSE,NA,"F141_S3","Urocanic acid
137.04 m/z @ 7 min",NA,39,5.05882352941176
"344","feat_153_spec_1",153,139.02618,5.195,20,967,NA,139.02618,5.195,TRUE,131,"F153_S1","Feature 153
139.03 m/z @ 5.2 min
Rank: 131","F153",40,7.33333333333333
"345","feat_153_spec_2",153,139.02618,5.195,16,967,NA,139.02618,5.195,TRUE,131,"F153_S2","Feature 153
139.03 m/z @ 5.2 min
Rank: 131","F153",41,6.7843137254902
"346","feat_154_spec_1",154,139.0262,5.296,20,1838,NA,139.0262,5.296,FALSE,NA,"F154_S1","Feature 154
139.03 m/z @ 5.3 min",NA,40,4.66666666666667
"347","feat_154_spec_2",154,139.0262,5.296,16,1838,NA,139.0262,5.296,FALSE,NA,"F154_S2","Feature 154
139.03 m/z @ 5.3 min",NA,41,4.27450980392157
"348","feat_155_spec_1",155,139.02623,5.594,13,1078,NA,139.02623,5.594,TRUE,151,"F155_S1","Feature 155
139.03 m/z @ 5.59 min
Rank: 151","F155",42,6.37254901960784
"349","feat_155_spec_2",155,139.02623,5.594,17,1078,NA,139.02623,5.594,TRUE,151,"F155_S2","Feature 155
139.03 m/z @ 5.59 min
Rank: 151","F155",43,6.92156862745098
"380","feat_175_spec_1",175,145.0143,8.649,25,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S1","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,5.15686274509804
"381","feat_175_spec_2",175,145.0143,8.649,10,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S2","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,3.68627450980392
"382","feat_175_spec_3",175,145.0143,8.649,24,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S3","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,5.05882352941176
"383","feat_175_spec_4",175,145.0143,8.649,15,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S4","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,4.17647058823529
"384","feat_175_spec_5",175,145.0143,8.649,14,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S5","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,4.07843137254902
"385","feat_175_spec_6",175,145.0143,8.649,16,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S6","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,4.27450980392157
"386","feat_175_spec_7",175,145.0143,8.649,12,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S7","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,3.88235294117647
"387","feat_175_spec_8",175,145.0143,8.649,12,80,"2-Oxoglutaric acid",145.0143,8.649,FALSE,NA,"F175_S8","2-Oxoglutaric acid
145.01 m/z @ 8.65 min",NA,44,3.88235294117647
"392","feat_176_spec_1",176,145.01431,8.923,15,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S1","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.17647058823529
"393","feat_176_spec_2",176,145.01431,8.923,21,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S2","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.76470588235294
"394","feat_176_spec_3",176,145.01431,8.923,22,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S3","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.86274509803922
"395","feat_176_spec_4",176,145.01431,8.923,16,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S4","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.27450980392157
"396","feat_176_spec_5",176,145.01431,8.923,15,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S5","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.17647058823529
"397","feat_176_spec_6",176,145.01431,8.923,17,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S6","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.37254901960784
"398","feat_176_spec_7",176,145.01431,8.923,18,189,"2-Oxoglutaric acid",145.01431,8.923,FALSE,NA,"F176_S7","2-Oxoglutaric acid
145.01 m/z @ 8.92 min",NA,44,4.47058823529412
"421","feat_184_spec_1",184,146.04596,7.311,13,565,"O-Acetyl-L-serine",146.04596,7.311,FALSE,NA,"F184_S1","O-Acetyl-L-serine
146.05 m/z @ 7.31 min",NA,45,3.98039215686275
"430","feat_188_spec_3",188,146.98713,0.888,8,1438,NA,146.98713,0.888,FALSE,NA,"F188_S3","Feature 188
146.99 m/z @ 0.89 min",NA,15,3.49019607843137
"458","feat_196_spec_1",196,148.99123,9.069,9,7441,"Thiodiglycolic acid",148.99123,9.069,FALSE,NA,"F196_S1","Thiodiglycolic acid
148.99 m/z @ 9.07 min",NA,46,3.58823529411765
"459","feat_196_spec_2",196,148.99123,9.069,13,7441,"Thiodiglycolic acid",148.99123,9.069,FALSE,NA,"F196_S2","Thiodiglycolic acid
148.99 m/z @ 9.07 min",NA,47,3.98039215686275
"460","feat_196_spec_3",196,148.99123,9.069,14,7441,"Thiodiglycolic acid",148.99123,9.069,FALSE,NA,"F196_S3","Thiodiglycolic acid
148.99 m/z @ 9.07 min",NA,48,4.07843137254902
"461","feat_196_spec_4",196,148.99123,9.069,10,7441,"Thiodiglycolic acid",148.99123,9.069,FALSE,NA,"F196_S4","Thiodiglycolic acid
148.99 m/z @ 9.07 min",NA,49,3.68627450980392
"466","feat_201_spec_1",201,150.04221,6.091,18,114,"Guanine",150.04221,6.091,FALSE,NA,"F201_S1","Guanine
150.04 m/z @ 6.09 min",NA,50,4.47058823529412
"468","feat_201_spec_3",201,150.04221,6.091,25,114,"Guanine",150.04221,6.091,FALSE,NA,"F201_S3","Guanine
150.04 m/z @ 6.09 min",NA,50,5.15686274509804
"472","feat_201_spec_7",201,150.04221,6.091,16,114,"Guanine",150.04221,6.091,FALSE,NA,"F201_S7","Guanine
150.04 m/z @ 6.09 min",NA,2,4.27450980392157
"473","feat_201_spec_8",201,150.04221,6.091,7,114,"Guanine",150.04221,6.091,FALSE,NA,"F201_S8","Guanine
150.04 m/z @ 6.09 min",NA,2,3.3921568627451
"474","feat_203_spec_1",203,151.02619,6.154,10,3394,"Xanthine",151.02619,6.154,FALSE,NA,"F203_S1","Xanthine
151.03 m/z @ 6.15 min",NA,2,3.68627450980392
"475","feat_203_spec_2",203,151.02619,6.154,10,3394,"Xanthine",151.02619,6.154,FALSE,NA,"F203_S2","Xanthine
151.03 m/z @ 6.15 min",NA,2,3.68627450980392
"476","feat_203_spec_3",203,151.02619,6.154,15,3394,"Xanthine",151.02619,6.154,FALSE,NA,"F203_S3","Xanthine
151.03 m/z @ 6.15 min",NA,2,4.17647058823529
"480","feat_205_spec_1",205,151.02623,4.967,18,111,"Xanthine",151.02623,4.967,FALSE,NA,"F205_S1","Xanthine
151.03 m/z @ 4.97 min",NA,2,4.47058823529412
"486","feat_206_spec_1",206,151.02624,4.582,20,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S1","Xanthine
151.03 m/z @ 4.58 min",NA,2,4.66666666666667
"487","feat_206_spec_2",206,151.02624,4.582,20,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S2","Xanthine
151.03 m/z @ 4.58 min",NA,2,4.66666666666667
"488","feat_206_spec_3",206,151.02624,4.582,38,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S3","Xanthine
151.03 m/z @ 4.58 min",NA,2,6.43137254901961
"489","feat_206_spec_4",206,151.02624,4.582,13,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S4","Xanthine
151.03 m/z @ 4.58 min",NA,2,3.98039215686275
"490","feat_206_spec_5",206,151.02624,4.582,25,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S5","Xanthine
151.03 m/z @ 4.58 min",NA,2,5.15686274509804
"491","feat_206_spec_6",206,151.02624,4.582,21,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S6","Xanthine
151.03 m/z @ 4.58 min",NA,2,4.76470588235294
"492","feat_206_spec_7",206,151.02624,4.582,14,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S7","Xanthine
151.03 m/z @ 4.58 min",NA,2,4.07843137254902
"494","feat_206_spec_9",206,151.02624,4.582,24,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S9","Xanthine
151.03 m/z @ 4.58 min",NA,2,5.05882352941176
"496","feat_206_spec_11",206,151.02624,4.582,20,19,"Xanthine",151.02624,4.582,FALSE,NA,"F206_S11","Xanthine
151.03 m/z @ 4.58 min",NA,2,4.66666666666667
"504","feat_207_spec_1",207,151.02624,5.63,16,591,"Xanthine",151.02624,5.63,TRUE,164,"F207_S1","Xanthine
151.03 m/z @ 5.63 min
Rank: 164","Xanthine",2,6.7843137254902
"505","feat_207_spec_2",207,151.02624,5.63,11,591,"Xanthine",151.02624,5.63,TRUE,164,"F207_S2","Xanthine
151.03 m/z @ 5.63 min
Rank: 164","Xanthine",2,6.09803921568627
"506","feat_207_spec_3",207,151.02624,5.63,20,591,"Xanthine",151.02624,5.63,TRUE,164,"F207_S3","Xanthine
151.03 m/z @ 5.63 min
Rank: 164","Xanthine",2,7.33333333333333
"508","feat_207_spec_5",207,151.02624,5.63,14,591,"Xanthine",151.02624,5.63,TRUE,164,"F207_S5","Xanthine
151.03 m/z @ 5.63 min
Rank: 164","Xanthine",2,6.50980392156863
"510","feat_208_spec_1",208,151.03924,6.084,14,3723,NA,151.03924,6.084,FALSE,NA,"F208_S1","Feature 208
151.04 m/z @ 6.08 min",NA,2,4.07843137254902
"512","feat_208_spec_3",208,151.03924,6.084,14,3723,NA,151.03924,6.084,FALSE,NA,"F208_S3","Feature 208
151.04 m/z @ 6.08 min",NA,2,4.07843137254902
"514","feat_209_spec_1",209,151.06127,5.491,16,1638,"Xylitol",151.06127,5.491,FALSE,NA,"F209_S1","Xylitol
151.06 m/z @ 5.49 min",NA,2,4.27450980392157
"515","feat_209_spec_2",209,151.06127,5.491,10,1638,"Xylitol",151.06127,5.491,FALSE,NA,"F209_S2","Xylitol
151.06 m/z @ 5.49 min",NA,2,3.68627450980392
"516","feat_210_spec_1",210,151.06129,3.938,12,1976,"Xylitol",151.06129,3.938,FALSE,NA,"F210_S1","Xylitol
151.06 m/z @ 3.94 min",NA,2,3.88235294117647
"517","feat_210_spec_2",210,151.06129,3.938,21,1976,"Xylitol",151.06129,3.938,FALSE,NA,"F210_S2","Xylitol
151.06 m/z @ 3.94 min",NA,2,4.76470588235294
"518","feat_210_spec_3",210,151.06129,3.938,23,1976,"Xylitol",151.06129,3.938,FALSE,NA,"F210_S3","Xylitol
151.06 m/z @ 3.94 min",NA,2,4.96078431372549
"519","feat_210_spec_4",210,151.06129,3.938,14,1976,"Xylitol",151.06129,3.938,FALSE,NA,"F210_S4","Xylitol
151.06 m/z @ 3.94 min",NA,2,4.07843137254902
"520","feat_213_spec_1",213,152.02328,4.573,26,1842,NA,152.02328,4.573,TRUE,462,"F213_S1","Feature 213
152.02 m/z @ 4.57 min
Rank: 462","F213",2,8.15686274509804
"522","feat_213_spec_3",213,152.02328,4.573,21,1842,NA,152.02328,4.573,TRUE,462,"F213_S3","Feature 213
152.02 m/z @ 4.57 min
Rank: 462","F213",2,7.47058823529412
"534","feat_226_spec_1",226,155.0099,5.13,21,488,"Orotic acid",155.0099,5.13,FALSE,NA,"F226_S1","Orotic acid
155.01 m/z @ 5.13 min",NA,2,4.76470588235294
"535","feat_226_spec_2",226,155.0099,5.13,21,488,"Orotic acid",155.0099,5.13,FALSE,NA,"F226_S2","Orotic acid
155.01 m/z @ 5.13 min",NA,2,4.76470588235294
"536","feat_226_spec_3",226,155.0099,5.13,23,488,"Orotic acid",155.0099,5.13,FALSE,NA,"F226_S3","Orotic acid
155.01 m/z @ 5.13 min",NA,2,4.96078431372549
"537","feat_226_spec_4",226,155.0099,5.13,17,488,"Orotic acid",155.0099,5.13,FALSE,NA,"F226_S4","Orotic acid
155.01 m/z @ 5.13 min",NA,2,4.37254901960784
"538","feat_229_spec_1",229,155.02119,3.913,13,2719,NA,155.02119,3.913,FALSE,NA,"F229_S1","Feature 229
155.02 m/z @ 3.91 min",NA,2,3.98039215686275
"539","feat_229_spec_2",229,155.02119,3.913,11,2719,NA,155.02119,3.913,FALSE,NA,"F229_S2","Feature 229
155.02 m/z @ 3.91 min",NA,2,3.7843137254902
"540","feat_237_spec_1",237,139.02621,5.684,13,1448,"(S)-(+)-allantoin",139.02621,5.684,FALSE,NA,"F237_S1","(S)-(+)-allantoin
139.03 m/z @ 5.68 min",NA,42,3.98039215686275
"541","feat_237_spec_2",237,139.02621,5.684,17,1448,"(S)-(+)-allantoin",139.02621,5.684,FALSE,NA,"F237_S2","(S)-(+)-allantoin
139.03 m/z @ 5.68 min",NA,43,4.37254901960784
"542","feat_238_spec_1",238,157.03681,4.986,26,577,"Allantoin",157.03681,4.986,FALSE,NA,"F238_S1","Allantoin
157.04 m/z @ 4.99 min",NA,2,5.25490196078431
"544","feat_238_spec_3",238,157.03681,4.986,17,577,"Allantoin",157.03681,4.986,FALSE,NA,"F238_S3","Allantoin
157.04 m/z @ 4.99 min",NA,2,4.37254901960784
"545","feat_238_spec_4",238,157.03681,4.986,20,577,"Allantoin",157.03681,4.986,FALSE,NA,"F238_S4","Allantoin
157.04 m/z @ 4.99 min",NA,2,4.66666666666667
"546","feat_239_spec_1",239,157.05076,3.776,19,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S1","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,4.56862745098039
"547","feat_239_spec_2",239,157.05076,3.776,28,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S2","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,5.45098039215686
"548","feat_239_spec_3",239,157.05076,3.776,18,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S3","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,4.47058823529412
"549","feat_239_spec_4",239,157.05076,3.776,18,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S4","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,4.47058823529412
"550","feat_239_spec_5",239,157.05076,3.776,20,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S5","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,4.66666666666667
"551","feat_239_spec_6",239,157.05076,3.776,11,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S6","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,3.7843137254902
"552","feat_239_spec_7",239,157.05076,3.776,16,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S7","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,4.27450980392157
"553","feat_239_spec_8",239,157.05076,3.776,14,44,"2-isopropylmaleic acid",157.05076,3.776,FALSE,NA,"F239_S8","2-isopropylmaleic acid
157.05 m/z @ 3.78 min",NA,51,4.07843137254902
"576","feat_253_spec_1",253,159.07756,8.51,24,187,"Daminozide",159.07756,8.51,FALSE,NA,"F253_S1","Daminozide
159.08 m/z @ 8.51 min",NA,52,5.05882352941176
"577","feat_253_spec_2",253,159.07756,8.51,18,187,"Daminozide",159.07756,8.51,FALSE,NA,"F253_S2","Daminozide
159.08 m/z @ 8.51 min",NA,53,4.47058823529412
"578","feat_253_spec_3",253,159.07756,8.51,18,187,"Daminozide",159.07756,8.51,FALSE,NA,"F253_S3","Daminozide
159.08 m/z @ 8.51 min",NA,54,4.47058823529412
"579","feat_254_spec_1",254,159.07758,8.558,24,272,"D-Alanyl-D-alanine",159.07758,8.558,FALSE,NA,"F254_S1","D-Alanyl-D-alanine
159.08 m/z @ 8.56 min",NA,52,5.05882352941176
"580","feat_254_spec_2",254,159.07758,8.558,18,272,"D-Alanyl-D-alanine",159.07758,8.558,FALSE,NA,"F254_S2","D-Alanyl-D-alanine
159.08 m/z @ 8.56 min",NA,53,4.47058823529412
"581","feat_254_spec_3",254,159.07758,8.558,18,272,"D-Alanyl-D-alanine",159.07758,8.558,FALSE,NA,"F254_S3","D-Alanyl-D-alanine
159.08 m/z @ 8.56 min",NA,54,4.47058823529412
"583","feat_257_spec_1",257,160.06161,7.206,19,691,"2-Aminoadipic acid",160.06161,7.206,FALSE,NA,"F257_S1","2-Aminoadipic acid
160.06 m/z @ 7.21 min",NA,55,4.56862745098039
"585","feat_257_spec_3",257,160.06161,7.206,16,691,"2-Aminoadipic acid",160.06161,7.206,FALSE,NA,"F257_S3","2-Aminoadipic acid
160.06 m/z @ 7.21 min",NA,55,4.27450980392157
"587","feat_258_spec_1",258,160.06162,6.957,16,339,"AC-THR-OH",160.06162,6.957,FALSE,NA,"F258_S1","AC-THR-OH
160.06 m/z @ 6.96 min",NA,56,4.27450980392157
